Date,UserName,File,Message
2023-09-30 10:35:53 +0400,TheodorHarmse,Theodor Harmse:  Writing messages to file. Added a line to the config to read from there if the user wants to see the messages printed or if everything should just be written to a file.  Fixed an issue with directory structure: when an encrypted file was received, it was also written to server/server/Text_file and it should just be Text_file folder under the main server folder.,"server/config/server_config.yaml;server/server/text_files/received_file.txt;server/server_main.py"
2023-09-30 10:59:06 +0400,TheodorHarmse,Theodor Harmse:  Added a Download button so that if the config is for "file" based on the filre_or_print_display, then the messages won't display as print, but written to the all_messages_received.txt file.  This will then allow the user to download this file.  I have also added the path to the file when in "file" mode.,"server/templates/index.html"
2023-09-30 10:59:11 +0400,TheodorHarmse,Theodor Harmse:  Added a Download button so that if the config is for "file" based on the filre_or_print_display, then the messages won't display as print, but written to the all_messages_received.txt file.  This will then allow the user to download this file.  I have also added the path to the file when in "file" mode.,"server/server_main.py"
2023-09-30 11:09:44 +0400,TheodorHarmse,Theodor Harmse:  Added functionality on server side that if the Clear Messages button is pressed, it will clear the file as well, if file mode is used.,"server/server_main.py;server/templates/index.html"
2023-09-30 11:20:48 +0400,TheodorHarmse,Theodor Harmse:  Fix text wrapping issue on Server side when in print mode,"server/config/server_config.yaml;server/templates/index.html"
2023-09-30 11:29:23 +0400,TheodorHarmse,Theodor Harmse:  removed client_main.py as we are now using client_app.py,"client/client_main.py"
2023-09-30 11:39:20 +0400,TheodorHarmse,Theodor Harmse:  changed server_main.py to get the file paths from the config.  Updated the server config so store the file paths. Added more comments to sever_main.py for better clarity on parameters and functionality.,"server/config/server_config.yaml;server/server_main.py"
2023-09-30 12:13:33 +0400,TheodorHarmse,Theodor Harmse:  Added University of Liverpool logo, added styling to client and server side to make things look better. Kept the logo's seperate and not central because maybe we want to use 2 seperate logos at some point. Moved the serialization drop down up so that when it displays the serialized data, its under the drop down.  So this will be better for users.,"client/static/images/University_of_Liverpool.jpg;client/templates/index.html;server/config/server_config.yaml;server/static/images/University_of_Liverpool.jpg;server/static/main.js;server/templates/index.html;text_files/all_messages_received.txt;text_files/received_file.txt"
2023-09-30 12:16:21 +0400,TheodorHarmse,Theodor Harmse:  This file shouldn't be here, its for the client side.  When i copied the static/images from client to the server folder, this file came with. I did delete it but seems its back, so just removing on server side.,"server/static/main.js"
2023-09-30 12:18:00 +0400,TheodorHarmse,Theodor Harmse:  Removed University of Liverpool text in heading, because we have the logo now,"server/templates/index.html"
2023-09-30 13:50:12 +0400,TheodorHarmse,Theodor Harmse: Adding sh scripts and appspec for AWS CodeDeploy so we can host our application,"appspec.yml;deploy_scripts/install_dependencies.sh;deploy_scripts/start_client.sh;deploy_scripts/start_server.sh;deploy_scripts/stop_client.sh;deploy_scripts/stop_server.sh"
2023-09-30 14:01:53 +0400,TheodorHarmse,Theodor Harmse: updating appespec.yml to allow for permissions. Updated dependencies to check if pip is installed, if not, to install.,"appspec.yml;deploy_scripts/install_dependencies.sh"
2023-09-30 14:08:25 +0400,TheodorHarmse,Theodor Harmse: updating appespec.yml to use /opt/liverpool directory, added comments.  Added permission for requirements.txt in appspec,"appspec.yml;deploy_scripts/install_dependencies.sh"
2023-09-30 14:10:17 +0400,TheodorHarmse,Theodor Harmse: Debugging AWS CodeDeploy,"deploy_scripts/install_dependencies.sh"
2023-09-30 14:12:42 +0400,TheodorHarmse,Theodor Harmse: Debugging AWS CodeDeploy - Create opt/liverpool directory,"deploy_scripts/install_dependencies.sh"
2023-09-30 14:17:02 +0400,TheodorHarmse,Theodor Harmse: Debugging AWS CodeDeploy - Checking if requirements.txt is found,"deploy_scripts/install_dependencies.sh"
2023-09-30 14:21:48 +0400,TheodorHarmse,Theodor Harmse: Debugging AWS CodeDeploy - Checking if requirements.txt is found,"deploy_scripts/install_dependencies.sh"
2023-09-30 14:41:51 +0400,TheodorHarmse,Make install_dependencies.sh executable,"deploy_scripts/install_dependencies.sh"
2023-09-30 15:51:28 +0400,TheodorHarmse,Theodor Harmse: updated so that flask uses 0.0.0.0 so we can bind to a public port for hosting as well as having localhost available.,"client/client_app.py;server/server_main.py"
2023-10-01 01:46:40 +0400,TheodorHarmse,Theodor Harmse: Updated server_config to make use of 0.0.0.0 instead of localhost.. because client and server might not be on the same machine and it should be open to listen from anywhere,"server/config/server_config.yaml"
2023-10-01 02:17:10 +0400,TheodorHarmse,Theodor Harmse: Renamed Utils to utils (lowercase),"Utils/key.key;utils/generate_key.py;utils/key.key"
2023-10-01 02:36:37 +0400,TheodorHarmse,Theodor Harmse: Added back text_files from client and server folders,"client/text_files/temp_serialized_data.txt;server/text_files/all_messages_received.txt;server/text_files/received_file.txt"
2023-10-01 04:25:34 +0400,TheodorHarmse,Theodor Harmse: Added functionality for the server to be able to switch between print vs file as per the checkbox.  This is so that the user can determine if they want to switch from print mode to file mode, without having to go into the config file to change this functionality.  Added method so that the config is updated correctly and "" is not removed from variables. Updated server index.html to show the checkbox.,"client/text_files/temp_serialized_data.txt;server/config/server_config.yaml;server/server_main.py;server/templates/index.html;server/text_files/received_file.txt;text_files/all_messages_received.txt;text_files/received_file.txt"
2023-10-01 05:07:16 +0400,TheodorHarmse,Theodor Harmse: fixed bug - when loading the server locally, its fine, but when hosted, it was a problem sa it couldn't locate the config.,"client/text_files/temp_serialized_data.txt;server/server_main.py;server/text_files/all_messages_received.txt;server/text_files/received_file.txt"
2023-10-01 19:18:46 +0400,TheodorHarmse,Theodor Harmse: fixed config to make use of \\ rather than / as this creates a problem when creating the file and it disregards "server" as a folder,"client/text_files/temp_serialized_data.txt;server/config/server_config.yaml;server/text_files/all_messages_received.txt;server/text_files/received_file.txt"
2023-10-01 19:22:46 +0400,TheodorHarmse,Theodor Harmse: (Hosting troubleshooting) fixed config to make use of // rather than / as this creates a problem when creating the file and it disregards "server" as a folder,"server/config/server_config.yaml;server/text_files/all_messages_received.txt"
2023-10-01 19:36:25 +0400,TheodorHarmse,Theodor Harmse: (Hosting troubleshooting) fixed config to make use of / rather than // as this creates a problem when creating the file and it disregards "server" as a folder. Changed the code to use os.path for loading the config,"client/text_files/temp_serialized_data.txt;server/config/server_config.yaml;server/server_main.py;server/text_files/all_messages_received.txt;server/text_files/received_file.txt"
2023-10-01 20:36:00 +0400,TheodorHarmse,Theodor Harmse: Added a button to download the file received from the client. Adjusted the stylesheet for the buttons to have different colours.,"client/text_files/temp_serialized_data.txt;server/config/server_config.yaml;server/server_main.py;server/templates/index.html;server/text_files/all_messages_received.txt;server/text_files/received_file.txt"
2023-10-01 20:51:59 +0400,TheodorHarmse,Theodor Harmse: Updating text of message,"server/server_main.py"
2023-10-01 20:57:35 +0400,TheodorHarmse,Theodor Harmse: Removing AWS CodeDeploy, chaning code deployment approach to AWS for hosting of our Liverpool client and server,"appspec.yml;deploy_scripts/install_dependencies.sh;deploy_scripts/start_client.sh;deploy_scripts/start_server.sh;deploy_scripts/stop_client.sh;deploy_scripts/stop_server.sh"
2023-10-01 21:00:02 +0400,TheodorHarmse,Theodor Harmse: Adding Client and Server URLs.  These are operating over HTTPS and own respective ports. The port determines the direction on the Load Balancer.  naiva.co.za is a dormant domain I have that I just use for dev projects now where SSL is needed etc.  using it for University of Liverpool.   Client and Server are hosted on 2 seperate EC2 (VMs) in the cloud.,"README.md"
2023-10-01 21:04:16 +0400,TheodorHarmse,Theodor Harmse: Updated requirements.txt with pip freeze > requirements.txt,"requirements.txt"
2023-10-01 21:10:59 +0400,TheodorHarmse,Theodor Harmse: Fixed bug for Download all messages in file mode.,"server/config/server_config.yaml;server/server_main.py"
2023-10-01 21:36:44 +0400,TheodorHarmse,Theodor Harmse: Added functionality to the front end on client and server web, to display messages "Success" once a button is processed. Just so the user knows its done. Message wil disappear after 3 seconds,"client/static/main.js;client/templates/index.html;client/text_files/temp_serialized_data.txt;server/templates/index.html;server/text_files/all_messages_received.txt;server/text_files/received_file.txt"
2023-10-01 21:50:55 +0400,TheodorHarmse,Theodor Harmse: SERVER: Moved javascript out to main.js, with CSS into its own file styles.css and then index.html to reference these files and for index.html to only hold the html. This is better practice.  Its easier to fix things as well.,"client/text_files/temp_serialized_data.txt;server/static/main.js;server/static/styles.css;server/templates/index.html;server/text_files/all_messages_received.txt;server/text_files/received_file.txt"
2023-10-01 21:55:59 +0400,TheodorHarmse,Theodor Harmse: CLIENT: Moved stylesheet into styles.css under static. So that better approach is followed to keep html, css and javascript separate.,"client/static/styles.css;client/templates/index.html"
2023-10-02 17:17:12 +0800,m38109,unit test,"tests/test_server.py"
2023-10-02 21:38:21 +0800,m38109,create unittest for client_app,"client/client_app.py;tests/test_client.py;tests/test_server.py"
2023-10-03 09:54:18 +0800,Yuhan Wu,Update test_client.py,"tests/test_client.py"
2023-10-03 16:05:00 +0800,m38109,add server unittest,"tests/test_server.py"
2023-10-03 16:06:22 +0800,Yuhan Wu,Update test_server.py,"tests/test_server.py"
2023-10-03 16:54:22 +0800,m38109,README,"README.md"
2023-10-03 16:55:55 +0800,Yuhan Wu,Update README.md,"README.md"
2023-10-03 18:51:50 +0800,Yuhan Wu,Update README.md,"README.md"
2023-10-03 19:06:53 +0800,Yuhan Wu,Update README.md,"README.md"
2023-10-03 19:13:16 +0800,Yuhan Wu,Update README.md,"README.md"
2023-10-03 19:24:03 +0800,m38109,update README.md,"README.md"
2023-10-03 21:01:22 +0800,m38109,update unit test for server,"server/test_server.py;tests/test_server.py"
2023-10-03 21:50:37 +0400,TheodorHarmse,Theodor Harmse: Fix import for test_client to make use of client.client_app instead of jut client,"server/config/server_config.yaml;server/text_files/all_messages_received.txt;tests/test_client.py"
2023-10-03 21:57:10 +0400,TheodorHarmse,Theodor Harmse: Reformatted file,"tests/test_client.py"
2023-10-03 22:58:52 +0400,TheodorHarmse,Theodor Harmse: Fixed code in unit test for JSON, Encrypt=true and asTextFile = true.  The encrypt_data.return_value is expecting bytes as per encryption.encrypt_data() method that returns encrypted data as bytes,"client/text_files/temp_serialized_data.txt;server/text_files/received_file.txt;tests/test_client.py"
2023-10-03 23:04:05 +0800,m38109,update files,"server/test_server.py"
2023-10-03 23:19:41 +0800,Yuhan Wu,Update client_app.py,"client/client_app.py"
2023-10-03 23:58:03 +0400,TheodorHarmse,Theodor Harmse: Fixed code in unit test for server, using bulletins for printing and then fix issue around decrypted message to mock decryption,"client/text_files/temp_serialized_data.txt;server/config/server_config.yaml;server/text_files/received_file.txt;tests/test_server.py"
2023-10-04 23:54:42 +0400,TheodorHarmse,Theodor Harmse: Create Unit Test - Client - 12 Scenarios,"tests/test.txt;tests/test_client/text_files/temp_serialized_data.txt;tests/test_client_parameterised.py;text_files/temp_serialized_data.txt"
2023-10-04 23:56:30 +0400,TheodorHarmse,Theodor Harmse: Create Unit Test - Client - 12 Scenarios,"tests/test_client_allscenarios.py"
2023-10-05 03:10:07 +0400,TheodorHarmse,Theodor Harmse: Updated Unit Test - Client - 12 Scenarios so that 12 separate test scenarios are done, added comments and details to explain how this works. Did comparisons between actual and expected data. Fixed bugs as a result of this.  Printed out the expected and actual server data to compare.,"tests/test_client_allscenarios.py"
2023-10-05 22:21:14 +0800,Yuhan Wu,Update test_server.py,"tests/test_server.py"
2023-10-05 22:28:11 +0800,m38109,update test_server,"tests/test_server.py"
2023-10-06 01:46:04 +0400,TheodorHarmse,Theodor Harmse: Merged test_client_allscenarios into test_client.py.   Will remove test_client_allscenarios,"server/text_files/all_messages_received.txt;tests/test.txt;tests/test_client.py"
2023-10-06 01:47:55 +0400,TheodorHarmse,Theodor Harmse: Removing test_client_allscenarios,"tests/test_client/text_files/temp_serialized_data.txt;tests/test_client_allscenarios.py"
2023-10-06 09:59:10 +0800,Yuhan Wu,Update README.md,"README.md"
2023-10-06 18:08:00 +0800,Yuhan Wu,Update README.md,"README.md"
2023-10-06 20:05:22 +0800,m38109,Yuhan Wu: update README.md,"README.md"
2023-10-06 20:10:20 +0800,m38109,Yuhan Wu: update README.md,"README.md"
2023-10-06 20:15:15 +0800,m38109,Yuhan Wu: update README.md,"README.md"
2023-10-06 20:17:52 +0800,Yuhan Wu,Yuhan Wu: Update README.md,"README.md"
2023-10-06 20:19:36 +0800,Yuhan Wu,Yuhan Wu: Update README.md,"README.md"
2023-10-06 21:40:39 +0800,m38109,Yuhan Wu: update README.md - Unit test section,"README.md"
2023-10-07 10:51:13 +0800,m38109,Yuhan Wu: Peer Review - handle_received_data function,"server/server_main.py"
2023-10-07 10:55:50 +0800,m38109,Yuhan Wu: Peer Review - decrypt_data function,"common/decryption.py"
2023-10-07 17:27:07 +0400,TheodorHarmse,Theodor Harmse: Peer Review: Removing securefile from README.md file.,"README.md"
2023-10-07 18:29:31 +0400,TheodorHarmse,Theodor Harmse: Peer Review: Reformat directory structure so that it displays better and removed files that are also removed from repo.,"README.md;client/text_files/temp_serialized_data.txt;server/config/server_config.yaml;server/text_files/all_messages_received.txt;server/text_files/received_file.txt;text_files/temp_serialized_data.txt"
